id,place_name,address_name,category_name,x,y,phone,place_url,keywords
11486940,삼보식당,제주특별자치도 서귀포시 서귀동 319-8,"음식점 > 한식 > 해물,생선",126.5590718,33.24768025,064-762-3620,http://place.map.kakao.com/11486940,"생선, 한식, 해물"
12663386,서귀포횟집 동해미락,제주특별자치도 서귀포시 서귀동 72-1,"음식점 > 한식 > 해물,생선 > 회",126.5682296,33.24367217,064-733-5921,http://place.map.kakao.com/12663386,"생선, 한식, 해물"
1144232432,남매네흑돼지,제주특별자치도 서귀포시 서귀동 277-8,"음식점 > 한식 > 육류,고기 > 삼겹살",126.562934,33.25000476,064-762-7600,http://place.map.kakao.com/1144232432,"고기, 삼겹살, 육류, 한식"
938060243,천일만두,제주특별자치도 서귀포시 서귀동 306-5,음식점 > 분식,126.5590877,33.2505015,064-733-9799,http://place.map.kakao.com/938060243,분식
1471703833,제일수산횟집,제주특별자치도 서귀포시 서귀동 298-3,"음식점 > 한식 > 해물,생선 > 회",126.5604354,33.25139167,064-767-4838,http://place.map.kakao.com/1471703833,"생선, 한식, 해물"
26397051,문치비 서귀포신시가지점,제주특별자치도 서귀포시 강정동 172-2,"음식점 > 한식 > 육류,고기",126.5060385,33.25285372,064-739-2560,http://place.map.kakao.com/26397051,"고기, 육류, 한식"
1056381412,올레왕갈치 서귀포올레시장점,제주특별자치도 서귀포시 서귀동 292-17,"음식점 > 한식 > 해물,생선",126.5627976,33.24851388,064-732-2022,http://place.map.kakao.com/1056381412,"생선, 한식, 해물"
1510813713,제주약수터 본점,제주특별자치도 서귀포시 서귀동 294-20,"음식점 > 술집 > 호프,요리주점",126.5616661,33.24775163,064-805-6572,http://place.map.kakao.com/1510813713,"요리주점, 호프"
15838018,덕성원 본점,제주특별자치도 서귀포시 서귀동 474,음식점 > 중식 > 중국요리,126.5633865,33.24488959,064-762-2402,http://place.map.kakao.com/15838018,중국요리
12501703,천짓골,제주특별자치도 서귀포시 서귀동 294-10,"음식점 > 한식 > 육류,고기",126.5613042,33.24823813,064-763-0399,http://place.map.kakao.com/12501703,"고기, 육류, 한식"
23825088,솔동산고기국수,제주특별자치도 서귀포시 서귀동 724-5,음식점 > 한식 > 국수,126.5652246,33.242944,064-733-5353,http://place.map.kakao.com/23825088,"국수, 한식"
1626708928,모루쿠다 서귀포점,제주특별자치도 서귀포시 서귀동 204-2,"음식점 > 한식 > 해물,생선 > 회",126.5662025,33.24828146,064-733-1477,http://place.map.kakao.com/1626708928,"생선, 한식, 해물"
10927446,할머니떡집,제주특별자치도 서귀포시 서귀동 273-5,"음식점 > 간식 > 떡,한과",126.5641836,33.24859178,064-732-6210,http://place.map.kakao.com/10927446,한과
11291724,마농치킨 본점,제주특별자치도 서귀포시 서귀동 275-27,음식점 > 치킨,126.5632753,33.24912957,064-733-3521,http://place.map.kakao.com/11291724,치킨
7989149,아서원,제주특별자치도 서귀포시 하효동 876-6,음식점 > 중식,126.6171722,33.25433105,064-767-3130,http://place.map.kakao.com/7989149,
8448342,수희식당,제주특별자치도 서귀포시 서귀동 447,음식점 > 한식,126.5612891,33.24547278,064-762-0777,http://place.map.kakao.com/8448342,한식
27449497,희신이네,제주특별자치도 서귀포시 서홍동 1651-11,"음식점 > 한식 > 육류,고기 > 닭요리",126.5508493,33.2633599,010-6798-7651,http://place.map.kakao.com/27449497,"고기, 닭요리, 육류, 한식"
21477265,풍년식당,제주특별자치도 서귀포시 동홍동 779-1,음식점 > 한식 > 국수,126.5730218,33.26725371,064-733-8580,http://place.map.kakao.com/21477265,"국수, 한식"
19143360,오가네전복설렁탕 서귀포본점,제주특별자치도 서귀포시 토평동 1284,음식점 > 한식 > 설렁탕,126.5895128,33.26818924,064-738-9295,http://place.map.kakao.com/19143360,한식
2185536,제주김만복김밥 서귀포점,제주특별자치도 서귀포시 강정동 428-4,음식점 > 분식,126.5058286,33.23941863,064-796-8582,http://place.map.kakao.com/2185536,분식
24065407,미래뷔페정식,제주특별자치도 서귀포시 토평동 2217,음식점 > 뷔페 > 한식뷔페,126.5857504,33.2708023,064-733-1031,http://place.map.kakao.com/24065407,"뷔페, 정식, 한식뷔페"
26906438,월드컵흑돼지,제주특별자치도 서귀포시 법환동 1581,"음식점 > 한식 > 육류,고기",126.5051197,33.24298987,064-738-3292,http://place.map.kakao.com/26906438,"고기, 육류, 한식"
1056310600,양혜란식당,제주특별자치도 서귀포시 서호동 1550-8,음식점 > 한식,126.5146317,33.24979317,064-739-6886,http://place.map.kakao.com/1056310600,한식
8094035,진주식당,제주특별자치도 서귀포시 서귀동 314-7,"음식점 > 한식 > 해물,생선",126.5590901,33.24661548,064-762-5158,http://place.map.kakao.com/8094035,"생선, 한식, 해물"
26845442,올레삼다정,제주특별자치도 서귀포시 서귀동 291-75,"음식점 > 한식 > 해물,생선",126.5625051,33.24951276,064-732-7230,http://place.map.kakao.com/26845442,"생선, 한식, 해물"
19358629,짱구분식,제주특별자치도 서귀포시 서귀동 254-2,음식점 > 분식,126.5670902,33.25018159,064-762-6389,http://place.map.kakao.com/19358629,분식
889033877,정이가네 본점,제주특별자치도 서귀포시 서호동 1470-7,음식점 > 한식,126.5111235,33.25196317,064-739-9868,http://place.map.kakao.com/889033877,한식
26363206,원보뷔페 본점,제주특별자치도 서귀포시 토평동 2219,음식점 > 뷔페,126.5857992,33.27136508,064-739-8997,http://place.map.kakao.com/26363206,뷔페
471408439,자연스러운식당,제주특별자치도 서귀포시 호근동 1559-2,음식점 > 양식 > 해산물,126.5326118,33.24339916,0507-1306-8702,http://place.map.kakao.com/471408439,양식
1314424272,나원회포차,제주특별자치도 서귀포시 서귀동 254-23,"음식점 > 한식 > 해물,생선 > 회",126.5674317,33.24969048,064-762-7878,http://place.map.kakao.com/1314424272,"생선, 한식, 해물"
7999360,안거리밖거리,제주특별자치도 서귀포시 서귀동 584-3,음식점 > 한식,126.5640979,33.2442348,064-763-2552,http://place.map.kakao.com/7999360,한식
12569171,황금빅버거 서귀포점,제주특별자치도 서귀포시 남원읍 하례리 1876-1,음식점 > 양식 > 햄버거,126.6007118,33.32565202,064-733-6298,http://place.map.kakao.com/12569171,"양식, 햄버거"
7972099,신설오름,제주특별자치도 제주시 일도이동 409-5,음식점 > 한식,126.54157,33.5054317,064-758-0143,http://place.map.kakao.com/7972099,한식
1027828348,삼대국수회관 본점,제주특별자치도 제주시 일도이동 1045-12,음식점 > 한식 > 국수,126.5300594,33.50690145,064-759-6645,http://place.map.kakao.com/1027828348,"국수, 한식"
25406600,원담,제주특별자치도 제주시 이도일동 1260-11,"음식점 > 한식 > 해물,생선 > 회",126.5287852,33.50212628,064-900-0211,http://place.map.kakao.com/25406600,"생선, 한식, 해물"
1046180098,제주김만복김밥 본점,제주특별자치도 제주시 오라삼동 2250-1,음식점 > 분식,126.5089219,33.4970354,064-759-8582,http://place.map.kakao.com/1046180098,분식
27207846,제주미담,제주특별자치도 제주시 이도이동 360,음식점 > 한식 > 국수,126.5372838,33.50233593,064-753-0043,http://place.map.kakao.com/27207846,"국수, 한식"
7830516,대우정,제주특별자치도 제주시 삼도일동 569-27,음식점 > 한식,126.5195865,33.49892367,064-757-9662,http://place.map.kakao.com/7830516,한식
2033616575,정가네밥상,제주특별자치도 제주시 아라일동 2082-1,음식점 > 한식 > 한정식,126.5399239,33.46870274,064-723-7500,http://place.map.kakao.com/2033616575,"정식, 한식, 한정식"
209751725,대춘해장국 본점,제주특별자치도 제주시 도남동 380-2,음식점 > 한식 > 해장국,126.5237728,33.48042109,064-757-7456,http://place.map.kakao.com/209751725,"한식, 해장국"
1762863151,착한집,제주특별자치도 제주시 오라삼동 2337-12,"음식점 > 한식 > 해물,생선",126.5070006,33.49996155,064-713-7136,http://place.map.kakao.com/1762863151,"생선, 한식, 해물"
1383801809,빵귿,제주특별자치도 제주시 이도이동 2026-18,"음식점 > 간식 > 제과,베이커리",126.5351505,33.4870856,064-757-0392,http://place.map.kakao.com/1383801809,제과
8754112,골막식당,제주특별자치도 제주시 이도이동 362-1,음식점 > 한식,126.5384001,33.50247172,064-753-6949,http://place.map.kakao.com/8754112,한식
8244466,남춘식당,제주특별자치도 제주시 이도이동 379-3,음식점 > 한식 > 국수,126.5375111,33.49965544,064-702-2588,http://place.map.kakao.com/8244466,"국수, 한식"
1454069536,시청그때그집,제주특별자치도 제주시 이도일동 1259-1,"음식점 > 한식 > 육류,고기",126.528911,33.50195907,064-702-9244,http://place.map.kakao.com/1454069536,"고기, 육류, 한식"
1728065244,충민정,제주특별자치도 제주시 용담일동 2818-2,음식점 > 한식,126.5131419,33.5025193,064-702-1337,http://place.map.kakao.com/1728065244,한식
26614817,제주통큰장어,제주특별자치도 제주시 이도이동 410,"음식점 > 한식 > 해물,생선 > 장어",126.5421285,33.50155692,064-759-0009,http://place.map.kakao.com/26614817,"생선, 한식, 해물"
750668629,이재모피자 제주점,제주특별자치도 제주시 아라이동 1370-4,음식점 > 양식 > 피자,126.5435066,33.48503578,064-755-1478,http://place.map.kakao.com/750668629,"양식, 피자"
11417273,다가미,제주특별자치도 제주시 도남동 68-2,음식점 > 분식,126.5286614,33.49042584,064-758-5810,http://place.map.kakao.com/11417273,분식
12748422,스시도모다찌 제주점,제주특별자치도 제주시 이도이동 1772-3,"음식점 > 일식 > 초밥,롤",126.5291843,33.4999775,064-901-2888,http://place.map.kakao.com/12748422,"일식, 초밥"
844447638,연북로해물탕,제주특별자치도 제주시 오라이동 3100-3,"음식점 > 한식 > 해물,생선 > 매운탕,해물탕",126.5051016,33.48172919,064-742-0110,http://place.map.kakao.com/844447638,"매운탕, 생선, 한식, 해물"
1180688744,김재훈고사리육개장,제주특별자치도 제주시 이도이동 2035-9,음식점 > 한식,126.5330226,33.48880235,0503-7150-0587,http://place.map.kakao.com/1180688744,한식
994067083,은희네해장국 2호점,제주특별자치도 제주시 연동 461-1,음식점 > 한식 > 해장국,126.5002909,33.48139613,064-745-5705,http://place.map.kakao.com/994067083,"은희네해장국, 한식, 해장국"
1527491418,신제주보말칼국수 제주본점,제주특별자치도 제주시 연동 322-28,음식점 > 한식 > 국수 > 칼국수,126.499935,33.48791501,064-711-1470,http://place.map.kakao.com/1527491418,"국수, 제주본점, 칼국수, 한식"
26784906,프로젝트064,제주특별자치도 제주시 이도이동 2015-5,음식점 > 양식,126.5374261,33.48751516,064-744-0643,http://place.map.kakao.com/26784906,양식
17358320,산방식당 제주점,제주특별자치도 제주시 이도이동 1999-12,음식점 > 한식 > 냉면,126.5360098,33.490184,064-722-2165,http://place.map.kakao.com/17358320,한식
1010408190,윤옥,제주특별자치도 제주시 이도이동 2003-3,음식점 > 일식 > 일본식라면,126.5357784,33.48919048,010-2492-4636,http://place.map.kakao.com/1010408190,일식
120312235,장모식탁,제주특별자치도 제주시 이도이동 257-6,음식점 > 한식,126.5468176,33.49697783,064-805-7158,http://place.map.kakao.com/120312235,한식
602353817,맥파이브루잉컴퍼니 양조장&탭룸,제주특별자치도 제주시 회천동 1309,"음식점 > 술집 > 호프,요리주점",126.6171736,33.50319997,064-721-0227,http://place.map.kakao.com/602353817,"요리주점, 호프"
559359242,제주올래국수,제주특별자치도 제주시 용담이동 2753-9,음식점 > 한식 > 국수,126.5059706,33.50092485,064-711-7711,http://place.map.kakao.com/559359242,"국수, 한식"
27546477,공주네국수,제주특별자치도 제주시 봉개동 1815-1,음식점 > 한식 > 국수,126.5937462,33.49137758,064-722-4533,http://place.map.kakao.com/27546477,"국수, 한식"
953967640,제주영롱가,제주특별자치도 제주시 아라일동 1814,"음식점 > 한식 > 육류,고기",126.5487498,33.46989464,064-751-8892,http://place.map.kakao.com/953967640,"고기, 육류, 한식"
1524932463,용꽈배기 시청본점,제주특별자치도 제주시 일도이동 1045-4,"음식점 > 간식 > 제과,베이커리",126.5298405,33.50718011,064-725-6772,http://place.map.kakao.com/1524932463,제과
8260298,도남오거리식당,제주특별자치도 제주시 도남동 909,"음식점 > 한식 > 육류,고기",126.5260909,33.49651441,064-757-9118,http://place.map.kakao.com/8260298,"고기, 육류, 한식"
1148019176,컬쳐드,제주특별자치도 제주시 아라이동 3003-10,음식점 > 양식 > 이탈리안,126.5436174,33.49180537,010-5874-5904,http://place.map.kakao.com/1148019176,"양식, 이탈리안"
10986589,호근동,제주특별자치도 제주시 이도이동 1766-4,"음식점 > 한식 > 육류,고기",126.5284771,33.49862062,064-752-3280,http://place.map.kakao.com/10986589,"고기, 육류, 한식"
8101542,코코분식,제주특별자치도 제주시 이도이동 1187-5,음식점 > 분식,126.5299946,33.49679255,064-751-1118,http://place.map.kakao.com/8101542,분식
17296408,아라찐빵,제주특별자치도 제주시 이도이동 1974-8,"음식점 > 간식 > 제과,베이커리",126.5399631,33.4918207,064-726-1651,http://place.map.kakao.com/17296408,제과
1292666072,메콩스카이,제주특별자치도 제주시 오라삼동 2912-7,음식점 > 아시아음식 > 동남아음식 > 베트남음식,126.502027,33.49011972,064-711-5403,http://place.map.kakao.com/1292666072,
8882449,넝쿨하눌가든,제주특별자치도 제주시 아라일동 2898-2,"음식점 > 한식 > 육류,고기 > 오리",126.5323262,33.47603224,064-744-7555,http://place.map.kakao.com/8882449,"고기, 육류, 한식"
27599905,모닥치기,제주특별자치도 제주시 이도이동 1990-12,음식점 > 분식,126.5382925,33.49112207,064-757-5632,http://place.map.kakao.com/27599905,분식
11226776,풍어회센타,제주특별자치도 제주시 일도이동 55,"음식점 > 한식 > 해물,생선 > 회",126.5451762,33.50321806,064-727-0401,http://place.map.kakao.com/11226776,"생선, 한식, 해물"
727076726,용담밭담,제주특별자치도 제주시 용담이동 2631-1,음식점 > 한식,126.5101469,33.50116954,064-742-7856,http://place.map.kakao.com/727076726,한식
11014933,금복촌,제주특별자치도 제주시 용담일동 2828-7,"음식점 > 한식 > 해물,생선 > 회",126.5152727,33.50059825,064-722-8568,http://place.map.kakao.com/11014933,"생선, 한식, 해물"
9614773,현옥식당,제주특별자치도 제주시 오라일동 2445-2,음식점 > 한식,126.5143287,33.49849926,064-757-3439,http://place.map.kakao.com/9614773,한식
11547525,우진해장국,제주특별자치도 제주시 삼도이동 831,음식점 > 한식 > 해장국,126.5200013,33.5115169,064-757-3393,http://place.map.kakao.com/11547525,"한식, 해장국"
21499653,은희네해장국 본점,제주특별자치도 제주시 일도이동 357-4,음식점 > 한식 > 해장국,126.540725,33.50852103,064-726-5622,http://place.map.kakao.com/21499653,"은희네해장국, 한식, 해장국"
232056222,고집돌우럭 제주공항점,제주특별자치도 제주시 건입동 1319-124,"음식점 > 한식 > 해물,생선",126.5280585,33.51625415,0507-1436-1008,http://place.map.kakao.com/232056222,"생선, 제주공항점, 한식, 해물"
25430346,산지해장국,제주특별자치도 제주시 건입동 1319-121,음식점 > 한식 > 해장국,126.5285101,33.51634062,064-723-4978,http://place.map.kakao.com/25430346,"한식, 해장국"
24119106,태광식당,제주특별자치도 제주시 용담일동 118,음식점 > 한식,126.5186711,33.51265676,064-751-1071,http://place.map.kakao.com/24119106,한식
13595461,신해바라기분식 본점,제주특별자치도 제주시 일도일동 1342-4,음식점 > 분식,126.5259428,33.51421389,064-747-3277,http://place.map.kakao.com/13595461,분식
11291795,원조미풍해장국 본점,제주특별자치도 제주시 삼도이동 143-2,음식점 > 한식 > 해장국,126.5228807,33.51126656,064-758-7522,http://place.map.kakao.com/11291795,"한식, 해장국"
14491336,산지물 본점,제주특별자치도 제주시 건입동 1388-1,"음식점 > 한식 > 해물,생선",126.5275039,33.51630433,064-752-5599,http://place.map.kakao.com/14491336,"생선, 한식, 해물"
158548436,도토리키친 본점,제주특별자치도 제주시 삼도이동 1158-1,음식점 > 한식 > 국수,126.5186043,33.51538651,0507-1463-1021,http://place.map.kakao.com/158548436,"국수, 한식"
10050832,화성식당,제주특별자치도 제주시 삼양이동 2137-26,음식점 > 한식,126.5859462,33.52138206,064-755-0285,http://place.map.kakao.com/10050832,한식
1512817381,칠성뷔페,제주특별자치도 제주시 일도일동 1298-28,음식점 > 뷔페,126.5250449,33.51463961,064-759-9976,http://place.map.kakao.com/1512817381,뷔페
2146989435,제주시새우리 제주점,제주특별자치도 제주시 삼도이동 1053-22,음식점 > 분식,126.5207376,33.5146122,064-900-2527,http://place.map.kakao.com/2146989435,분식
1697090646,살아있는해물뚝배기 어마장장 제주본점,제주특별자치도 제주시 일도이동 1028-49,"음식점 > 한식 > 해물,생선 > 굴,전복",126.5298601,33.51111743,064-722-2151,http://place.map.kakao.com/1697090646,"생선, 전복, 제주본점, 한식, 해물"
587249375,아베베베이커리 제주점,제주특별자치도 제주시 일도일동 1136-2,"음식점 > 간식 > 제과,베이커리",126.5287906,33.51265509,010-8857-0750,http://place.map.kakao.com/587249375,제과
26823759,미친부엌,제주특별자치도 제주시 삼도이동 1192-28,음식점 > 술집 > 일본식주점,126.5231377,33.51699084,064-721-6382,http://place.map.kakao.com/26823759,
17869257,논짓물식당,제주특별자치도 제주시 용담이동 935-17,"음식점 > 한식 > 해물,생선",126.5043812,33.51263016,064-711-8090,http://place.map.kakao.com/17869257,"생선, 한식, 해물"
9797621,동진식당,제주특별자치도 제주시 일도일동 1148-2,음식점 > 한식 > 국수,126.528567,33.512803,0507-1431-0427,http://place.map.kakao.com/9797621,"국수, 한식"
1929674581,제주에가면,제주특별자치도 제주시 삼도이동 1158-22,음식점 > 한식,126.5179816,33.51472773,064-758-2119,http://place.map.kakao.com/1929674581,한식
21461466,금복식당,제주특별자치도 제주시 일도일동 1150,음식점 > 한식 > 국수,126.5283141,33.51279302,064-757-6055,http://place.map.kakao.com/21461466,"국수, 한식"
13325715,정성듬뿍제주국,제주특별자치도 제주시 삼도이동 1069-2,음식점 > 한식,126.5202027,33.5140268,064-755-9388,http://place.map.kakao.com/13325715,한식
1146457759,일통이반,제주특별자치도 제주시 삼도이동 9-1,"음식점 > 한식 > 해물,생선",126.5220134,33.51709199,064-752-1028,http://place.map.kakao.com/1146457759,"생선, 한식, 해물"
779594348,순수한둠비,제주특별자치도 제주시 용담일동 310-48,음식점 > 한식,126.5143951,33.51109294,064-747-1361,http://place.map.kakao.com/779594348,한식
23470769,백리향,제주특별자치도 제주시 조천읍 조천리 2342-1,음식점 > 한식,126.6384171,33.53698342,064-784-9600,http://place.map.kakao.com/23470769,한식
1994899330,동문올레수산,제주특별자치도 제주시 이도일동 1349-5,"음식점 > 한식 > 해물,생선 > 회",126.5261817,33.51224573,064-752-5657,http://place.map.kakao.com/1994899330,"생선, 한식, 해물"
10777503,진아떡집,제주특별자치도 제주시 일도일동 1141-3,"음식점 > 간식 > 떡,한과",126.5283409,33.51240995,064-757-0229,http://place.map.kakao.com/10777503,한과
15751877,신촌덕인당,제주특별자치도 제주시 조천읍 신촌리 2586-1,"음식점 > 간식 > 제과,베이커리",126.6186003,33.53222308,064-783-6153,http://place.map.kakao.com/15751877,제과
7875124,물항식당 본점,제주특별자치도 제주시 건입동 1319-14,"음식점 > 한식 > 해물,생선",126.529084,33.51690901,064-755-2731,http://place.map.kakao.com/7875124,"생선, 한식, 해물"
22173396,오현불백,제주특별자치도 제주시 일도이동 1028-32,"음식점 > 한식 > 육류,고기 > 불고기,두루치기",126.5296099,33.51102542,064-724-2861,http://place.map.kakao.com/22173396,"고기, 육류, 한식"
27324231,스시우다,제주특별자치도 제주시 용담삼동 521-2,"음식점 > 일식 > 초밥,롤",126.5064189,33.51570208,064-742-1588,http://place.map.kakao.com/27324231,"일식, 초밥"
1089591928,픽업,제주특별자치도 제주시 삼도이동 206-1,"음식점 > 간식 > 제과,베이커리",126.5230042,33.50953598,010-5527-1006,http://place.map.kakao.com/1089591928,제과
12471080,오병장 본점,제주특별자치도 제주시 삼양삼동 2508,"음식점 > 한식 > 육류,고기",126.5759807,33.5218325,064-724-0092,http://place.map.kakao.com/12471080,"고기, 육류, 한식"
36711405,다정이네김밥 제주공항점,제주특별자치도 제주시 삼도이동 887-1,음식점 > 한식,126.5196064,33.51285423,064-756-9140,http://place.map.kakao.com/36711405,"제주공항점, 한식"
20807210,송림반점,제주특별자치도 제주시 삼도이동 857-1,음식점 > 중식 > 중국요리,126.5197466,33.51242201,064-722-4229,http://place.map.kakao.com/20807210,중국요리
1226688131,밀라네사,제주특별자치도 제주시 도련일동 1751-7,음식점 > 뷔페,126.590496,33.50979188,064-724-1014,http://place.map.kakao.com/1226688131,뷔페
12284707,팔도수산식당,제주특별자치도 제주시 건입동 1319-37,"음식점 > 한식 > 해물,생선",126.5278798,33.51665198,064-725-1181,http://place.map.kakao.com/12284707,"생선, 한식, 해물"
455216502,넉둥베기고사리육개장,제주특별자치도 제주시 용담일동 306-5,음식점 > 한식,126.5126309,33.50977059,064-743-2585,http://place.map.kakao.com/455216502,한식
10086584,청해야,제주특별자치도 제주시 용담삼동 517,"음식점 > 한식 > 해물,생선 > 회",126.505804,33.51641801,064-722-4585,http://place.map.kakao.com/10086584,"생선, 한식, 해물"
9402213,임성반점,제주특별자치도 제주시 용담이동 622-1,음식점 > 중식 > 중국요리,126.5097492,33.50947883,064-711-3322,http://place.map.kakao.com/9402213,중국요리
1755141351,스시도모다찌 칠성점,제주특별자치도 제주시 일도일동 1465-4,"음식점 > 일식 > 초밥,롤",126.5257918,33.51348663,064-758-2888,http://place.map.kakao.com/1755141351,"일식, 초밥"
21477180,파도식당,제주특별자치도 제주시 일도이동 1028-21,음식점 > 한식 > 국수,126.5305135,33.51130293,064-753-3491,http://place.map.kakao.com/21477180,"국수, 한식"
177445404,제주앞바다횟집,제주특별자치도 제주시 용담일동 431,"음식점 > 한식 > 해물,생선 > 회",126.5153896,33.51688594,064-722-9700,http://place.map.kakao.com/177445404,"생선, 한식, 해물"
10372437,복집식당,제주특별자치도 제주시 용담이동 435,"음식점 > 한식 > 해물,생선",126.5138102,33.51580235,064-722-5503,http://place.map.kakao.com/10372437,"생선, 한식, 해물"
8476704,영미식당,제주특별자치도 제주시 일도일동 1066-26,음식점 > 한식,126.5309443,33.5124559,064-752-0684,http://place.map.kakao.com/8476704,한식
1918937,동카름,제주특별자치도 제주시 조천읍 신촌리 1942-1,"음식점 > 한식 > 해물,생선",126.6233996,33.53791238,064-784-6939,http://place.map.kakao.com/1918937,"생선, 한식, 해물"
10859037,하루방보쌈 제주본점,제주특별자치도 제주시 삼도이동 3-1,"음식점 > 한식 > 육류,고기 > 족발,보쌈",126.5238697,33.51658975,064-752-7890,http://place.map.kakao.com/10859037,"고기, 육류, 제주본점, 한식"
8204729,공천포식당,제주특별자치도 서귀포시 남원읍 신례리 27-5,"음식점 > 한식 > 해물,생선",126.6425864,33.26638758,064-767-2425,http://place.map.kakao.com/8204729,"생선, 한식, 해물"
1658038483,로빙화,제주특별자치도 서귀포시 남원읍 남원리 1398-7,음식점 > 양식,126.7092525,33.27510341,064-764-8883,http://place.map.kakao.com/1658038483,양식
17682261,범일분식,제주특별자치도 서귀포시 남원읍 남원리 139-7,음식점 > 분식,126.7169239,33.27845175,064-764-5069,http://place.map.kakao.com/17682261,분식
251708218,제주판타스틱버거,제주특별자치도 서귀포시 표선면 토산리 448-11,음식점 > 양식 > 햄버거,126.7789894,33.3084793,0507-1339-6990,http://place.map.kakao.com/251708218,"양식, 햄버거"
1685614536,백한철꽈배기식빵,제주특별자치도 서귀포시 남원읍 남원리 1279-1,"음식점 > 간식 > 제과,베이커리",126.7114184,33.28136939,064-764-5006,http://place.map.kakao.com/1685614536,제과
25854301,공새미59,제주특별자치도 서귀포시 남원읍 신례리 60-3,음식점 > 한식,126.6404249,33.26426972,064-732-4757,http://place.map.kakao.com/25854301,한식
265658260,흑돼지패밀리,제주특별자치도 서귀포시 남원읍 위미리 3935-1,"음식점 > 한식 > 육류,고기",126.6510213,33.28825262,010-6661-8292,http://place.map.kakao.com/265658260,"고기, 육류, 한식"
1101068317,동선제면가,제주특별자치도 서귀포시 남원읍 위미리 4150-1,음식점 > 한식 > 국수,126.6484585,33.27196919,064-764-5555,http://place.map.kakao.com/1101068317,"국수, 한식"
9621098,희야네식당,제주특별자치도 서귀포시 남원읍 남원리 100-3,"음식점 > 한식 > 육류,고기 > 불고기,두루치기",126.7197438,33.27946796,064-764-3947,http://place.map.kakao.com/9621098,"고기, 육류, 한식"
12235169,오뚜기빵집,제주특별자치도 서귀포시 남원읍 위미리 2850,"음식점 > 간식 > 제과,베이커리",126.6611843,33.27499523,064-764-1888,http://place.map.kakao.com/12235169,제과
12285089,일송회수산,제주특별자치도 서귀포시 남원읍 위미리 1760-3,"음식점 > 한식 > 해물,생선 > 회",126.6636814,33.27181384,064-764-0094,http://place.map.kakao.com/12285089,"생선, 한식, 해물"
1303171193,위미항활어회센터,제주특별자치도 서귀포시 남원읍 위미리 1757-12,"음식점 > 한식 > 해물,생선 > 회",126.6640992,33.27035162,064-764-3530,http://place.map.kakao.com/1303171193,"생선, 한식, 해물"
1853543760,테이블앤데스크,제주특별자치도 서귀포시 남원읍 위미리 799,음식점 > 양식,126.6745414,33.2695517,0507-1356-9919,http://place.map.kakao.com/1853543760,양식
1369990932,마므레,제주특별자치도 서귀포시 남원읍 남원리 2419-13,"음식점 > 한식 > 육류,고기",126.695832,33.27476384,064-764-8592,http://place.map.kakao.com/1369990932,"고기, 육류, 한식"
678467133,남원수제돈까스,제주특별자치도 서귀포시 남원읍 남원리 179-7,"음식점 > 일식 > 돈까스,우동",126.7179411,33.27991741,064-764-7005,http://place.map.kakao.com/678467133,"돈까스, 우동, 일식"
1374999186,남원당,제주특별자치도 서귀포시 남원읍 태흥리 1789,"음식점 > 간식 > 제과,베이커리",126.7312852,33.28061327,064-764-1047,http://place.map.kakao.com/1374999186,제과
536153356,뙤미,제주특별자치도 서귀포시 남원읍 위미리 3159,음식점 > 한식,126.6566248,33.27409822,064-764-4588,http://place.map.kakao.com/536153356,한식
1136884699,바당길 서귀포점,제주특별자치도 서귀포시 남원읍 신례리 71-4,음식점 > 한식 > 죽,126.6408903,33.26332436,070-4006-5430,http://place.map.kakao.com/1136884699,한식
26547799,탐라밥상,제주특별자치도 서귀포시 남원읍 위미리 1675-5,음식점 > 한식,126.6681086,33.2744576,064-764-7309,http://place.map.kakao.com/26547799,한식
10034148,태흥2리어촌계횟집,제주특별자치도 서귀포시 남원읍 태흥리 375-3,"음식점 > 한식 > 해물,생선 > 회",126.7493352,33.28745831,010-6707-4899,http://place.map.kakao.com/10034148,"생선, 한식, 해물"
639708900,섬소나이 위미점,제주특별자치도 서귀포시 남원읍 위미리 2917,음식점 > 퓨전요리,126.6577345,33.27305539,064-900-9878,http://place.map.kakao.com/639708900,
613710652,옥돔마을,제주특별자치도 서귀포시 남원읍 태흥리 375-3,"음식점 > 한식 > 해물,생선",126.7495067,33.28756324,064-764-1250,http://place.map.kakao.com/613710652,"생선, 한식, 해물"
12210937,팔도강산,제주특별자치도 서귀포시 남원읍 위미리 3156-2,음식점 > 한식,126.6562605,33.27393852,064-764-0168,http://place.map.kakao.com/12210937,한식
1875408305,랑이식당,제주특별자치도 서귀포시 남원읍 한남리 157-4,"음식점 > 한식 > 찌개,전골",126.7018456,33.32257826,064-764-7332,http://place.map.kakao.com/1875408305,한식
27433518,흑돼지일번지,제주특별자치도 서귀포시 남원읍 남원리 207-7,"음식점 > 한식 > 육류,고기 > 삼겹살",126.7208664,33.28023868,064-764-0011,http://place.map.kakao.com/27433518,"고기, 삼겹살, 육류, 한식"
12611086,태흥횟집,제주특별자치도 서귀포시 남원읍 태흥리 1155,"음식점 > 한식 > 해물,생선 > 회",126.7460535,33.28186153,064-764-2896,http://place.map.kakao.com/12611086,"생선, 한식, 해물"
27600309,의귀리부부막국수,제주특별자치도 서귀포시 남원읍 의귀리 841,음식점 > 한식 > 국수,126.7176663,33.31125473,,http://place.map.kakao.com/27600309,"국수, 한식"
